business_id,name,address,city,state,postal_code,latitude,longitude,phone_number,postal_code_5
1992,GENEVA STEAK HOUSE,5130 MISSION ST ,San Francisco,CA,94112,37.716242,-122.44118300000001,+14154074078,94112
1994,EL POLLO SUPREMO,5210 MISSION ST ,San Francisco,CA,94112,37.715469,-122.441846,+14153375750,94112
2002,PANDA EXPRESS,3251 20TH AVE 250H,San Francisco,CA,94132,37.728497,-122.47563899999999,+14157311403,94132
2004,ELAINE'S KITCHEN,434 BROADWAY ST ,San Francisco,CA,94133,37.798178,-122.40448400000001,+14153921826,94133
2008,HOOK A COOK,PIER 39  BUILDING B  SPACE 1-3,San Francisco,CA,94133,37.786766,-122.461545,+14152167717,94133
2012,"CHEESE STEAK SHOP, THE",1716 DIVISADERO ST ,San Francisco,CA,94115,37.785537,-122.43988700000001,+14153463712,94115
2016,EXTREME  PIZZA,1730 FILLMORE ST ,San Francisco,CA,94115,37.785657,-122.43314699999999,+14159299900,94115
2017,THE GROVE FILLMORE,2016 FILLMORE ST ,San Francisco,CA,94115,37.788146999999995,-122.433637,+14154741419,94115
2020,MONROE RESIDENCE CLUB,1870 SACRAMENTO ST ,San Francisco,CA,94109,37.791178,-122.423703,+14154746200,94109
2027,SANPPO RESTAURANT,1702 POST ST ,San Francisco,CA,94115,37.785567,-122.430074,+14153463486,94115
2031,KENMORE RESIDENCE CLUB,1570 SUTTER ST ,San Francisco,CA,94109,37.787017,-122.42623400000001,+14157765815,94109
2032,QUEEN ANNE HOTEL,1590 SUTTER ST ,San Francisco,CA,94109,37.786988,-122.426464,+14154412828,94109
2035,ISUMIYA,1581 WEBSTER ST ,San Francisco,CA,94115,37.785227,-122.431472,+14154416867,94115
2039,VIA VENETO,2244 FILLMORE ST ,San Francisco,CA,94115,37.790437,-122.434097,+14153469211,94115
2040,KOJI OSAKA YA,1737 POST ST 370,San Francisco,CA,94115,37.785457,-122.43031699999999,,94115
2044,JOANIE'S DINER INC.,1329 COLUMBUS AVE ,San Francisco,CA,94133,37.806546000000004,-122.41927700000001,+14158232670,94133
2047,CHESTNUT DINER,1312 CHESTNUT ST ,San Francisco,CA,94123,37.802246999999994,-122.42509299999999,+14154411168,94123
2050,"HYDE STREET SEAFOOD HOUSE & RAW BAR, INC",1509 HYDE ST ,San Francisco,CA,94109,37.794753,-122.41818400000001,+14159313474,94109
2051,COCOTTE,1521 HYDE ST ,San Francisco,CA,94109,37.794753,-122.41818400000001,+14152924415,94109
2053,ZA,1919 HYDE ST ,San Francisco,CA,94109,37.798553000000005,-122.41896399999999,+14157713100,94109
2054,ZARZUELA,2000 HYDE ST ,San Francisco,CA,94109,37.799368,-122.41904699999999,+14154416913,94109
2057,AMARENA,2162 LARKIN ST ,San Francisco,CA,94109,37.797713,-122.420353,+14154470441,94109
2061,ATAMI SUSHI BAR & GRILL,1662 LOMBARD ST ,San Francisco,CA,94123,37.800788,-122.428894,+14156141958,94123
2063,ZUSHI-PUZZLE,1910 LOMBARD ST ,San Francisco,CA,94123,37.800247999999996,-122.433053,+14159319319,94123
2066,THAI SPICE RESTAURANT,1730 POLK ST ,San Francisco,CA,94109,37.792677000000005,-122.42103600000002,+14157754777,94109
2070,STREET RESTAURANT,2141 POLK ST ,San Francisco,CA,94109,37.796327000000005,-122.42191100000001,+14157751055,94109
2072,STARBUCKS COFFEE,2163 POLK ST,San Francisco,CA,94109,37.796527000000005,-122.421953,+14159211351,94109
2077,PEET'S COFFEE & TEA,2139C POLK ST ,San Francisco,CA,94109,37.796316,-122.42190900000001,+14154741871,94109
2085,KENTUCKY FRIED CHICKEN #249,691 EDDY ST ,San Francisco,CA,94109,37.783053,-122.41898799999998,+14156732641,94109
2094,CARL'S JUNIOR,1 HALLIDIE PLAZA  ,San Francisco,CA,94102,37.783658,-122.40856799999999,+14153401128,94102
2104,OLYMPIC FLAME CAFE,553 GEARY ST ,San Francisco,CA,94102,37.786803000000006,-122.41246699999999,,94102
2106,ORIGINAL PERFECT HAMBURGER,601 GEARY ST ,San Francisco,CA,94102,37.786693,-122.413367,+14154744598,94102
2107,KIM THANH RESTAURANT,607 GEARY ST ,San Francisco,CA,94102,37.786683000000004,-122.413274,+14159286627,94102
2109,ANH HONG PHU-NHUAN RESTAURANT,808 GEARY ST ,San Francisco,CA,94109,37.786353999999996,-122.416628,+14158855180,94109
2110,A LA TURCA,869 GEARY ST,San Francisco,CA,94109,37.786143,-122.41761699999999,+14155461492,94109
2115,LITTLE HENRY'S RESTAURANT,955 LARKIN ST ,San Francisco,CA,94109,37.786751,-122.418287,,94109
2117,SAKANA,605 POST ST ,San Francisco,CA,94109,37.787797999999995,-122.411772,+14158870947,94109
2124,RUTH'S CHRIS STEAK HOUSE,1700 CALIFORNIA ST ,San Francisco,CA,94109,37.790298,-122.42303400000002,+14156730557,94109
2127,NOAH'S BAGELS,2075 CHESTNUT ST ,San Francisco,CA,94133,37.800653000000004,-122.437386,+14157752910,94133
2131,DRAGON WELL,2142 CHESTNUT ST ,San Francisco,CA,94123,37.800528,-122.43866399999999,+14154746888,94123
2132,B & M MEI SING RESTAURANT,62 02ND ST ,San Francisco,CA,94105,37.788453000000004,-122.400466,+14157772888,94105
2134,"CHIEFTAIN IRISH PUB, THE",198 05TH ST ,San Francisco,CA,94103,37.781566999999995,-122.40505900000001,+14156150916,94103
2135,HOWARD STREET COFFEE ROASTERY CAFE,180 HOWARD ST ,San Francisco,CA,94105,37.790863,-122.39315900000001,+14153440224,94105
2136,STARBUCKS COFFEE,100 WEST PORTAL AVE ,San Francisco,CA,94122,37.739514,-122.46733,+14157716646,94122
2143,THE BITTER END,441 CLEMENT ST ,San Francisco,CA,94118,37.782933,-122.46408000000001,+14152219538,94118
2144,SHERA.-PAL.HOTEL MAXFIELD'S GRILL,2 NEW MONTGOMERY ST ,San Francisco,CA,94105,37.788286,-122.40154299999999,+14155121111,94105
2145,FRINGALE,570 04TH ST ,San Francisco,CA,94107,37.778657,-122.39700900000001,+14153870408,94107
2152,HARD KNOX CAFE,2526 03RD ST ,San Francisco,CA,94107,37.757554999999996,-122.388443,+14156483770,94107
2156,GOAT HILL PIZZA,300 CONNECTICUT ST ,San Francisco,CA,94107,37.762367,-122.39751499999998,+14157521557,94107
2168,CAFE FRANCISCO,2161 POWELL ST ,San Francisco,CA,94133,37.804519,-122.411754,+14153972602,94133
2172,MAMAS ON WASHINGTON SQUARE,1701 STOCKTON ST ,San Francisco,CA,94133,37.801553999999996,-122.409434,+14153626421,94133
2175,ACQUERELLO,1722 SACRAMENTO ST ,San Francisco,CA,94109,37.791507,-122.42125700000001,+14155675432,94109
2189,PRINCESS BAKERY,4617 MISSION ST ,San Francisco,CA,94112,37.724422,-122.43498500000001,+14155859000,94112
2216,HONG KONG CLAY POT CITY RESTAURANT,960 GRANT AVE ,San Francisco,CA,94108,37.795868,-122.406557,+14155181381,94108
2218,STARBUCKS COFFEE,99 JACKSON ST ,San Francisco,CA,94111,37.79703,-122.398284,+14158540888,94111
2223,GARDEN BAKERY,765 JACKSON ST ,San Francisco,CA,94133,37.795835,-122.40782800000001,+14153975838,94133
2226,PALIO PANINOTECA,505 MONTGOMERY ST ,San Francisco,CA,94111,37.793841,-122.402947,+14153626900,94111
2228,TOKYO EXPRESS,660 SACRAMENTO ST ,San Francisco,CA,94111,37.793698,-122.40398400000001,+14159563040,94111
2233,THE AA BAKERY & CAFE,1068 STOCKTON ST ,San Francisco,CA,94108,37.795564,-122.40808999999999,+14159810123,94108
2234,KAM LOK RESTAURANT,834 WASHINGTON ST ,San Francisco,CA,94108,37.795118,-122.40708300000001,+14154218102,94108
2240,LE REGENCY,18 CALIFORNIA ST,San Francisco,CA,94108,37.793687,-122.396592,+14159824122,94108
2243,CAFE CLAUDE,7 CLAUDE LN ,San Francisco,CA,94108,37.789857,-122.404302,+14153923515,94108
2244,STARBUCKS COFFEE,295 CALIFORNIA ST ,San Francisco,CA,94111,37.793225,-122.399899,+14159862349,94111
2245,STARBUCKS COFFEE,0264 KEARNY ST,San Francisco,CA,94108,37.790498,-122.403896,+14157881363,94108
2249,RAMZI'S CAFE,0044 MONTGOMERY ST  LL1,San Francisco,CA,94104,37.789552,-122.401999,+14158370170,94104
2252,NIJI JAPANESE GRILLE,50 POST ST SPACE #53,San Francisco,CA,94104,37.789064,-122.40286100000002,+14153915588,94104
2256,BLUE DANUBE COFFEE HOUSE,306 CLEMENT ST ,San Francisco,CA,94118,37.783058000000004,-122.462502,+14152219041,94118
2261,RITZ-CARLTON SF - EMPLOYEE CAFETERIA,600 STOCKTON ST 2ND FLOOR,San Francisco,CA,94108,37.791757000000004,-122.407377,+14152967465,94108
2262,RITZ-CARLTON SF - BANQUET KITCHEN,600 STOCKTON ST 2ND FLOOR,San Francisco,CA,94108,37.791757000000004,-122.407377,+14152967465,94108
2263,TAIWAN RESTAURANT,445 CLEMENT ST ,San Francisco,CA,94118,37.782933,-122.46408899999999,+14153871789,94118
2266,ALI BABA'S CAVE RESTAURANT,799 VALENCIA ST ,San Francisco,CA,94110,37.760164,-122.421334,+14158633054,94110
2274,LA MEDITERRANEE,288 NOE ST ,San Francisco,CA,94114,37.764489000000005,-122.433195,+14154317210,94114
2279,GOLDEN DONUT,5401 GEARY BLVD ,San Francisco,CA,94121,37.780353000000005,-122.477399,+14157520405,94121
2280,SAKANA BUNE RESTAURANT,5701 GEARY BLVD ,San Francisco,CA,94121,37.780204,-122.480599,+14153878561,94121
2282,PACIFIC CAFE,7000 GEARY BLVD ,San Francisco,CA,94121,37.779668,-122.49456200000002,+14153877091,94121
2292,ORIENTAL SEAFOOD RESTAURANT,2520 NORIEGA ST ,San Francisco,CA,94122,37.753638,-122.49071200000002,+14156618808,94122
2293,GOLD MIRROR ITALIAN RESTAURANT,800 TARAVAL,San Francisco,CA,94116,37.743118,-122.474802,+14155640401,94116
2299,STARBUCKS COFFEE,1401 VAN NESS AVE ,San Francisco,CA,94109,37.788476,-122.422099,+14159214004,94109
2305,TIA MARGARITA INC,300 19TH AVE ,San Francisco,CA,94121,37.782123999999996,-122.478425,,94121
2315,TAQUERIA CAN-CUN,2288 MISSION ST ,San Francisco,CA,94110,37.760487,-122.41928500000002,+14152529560,94110
2317,BURGER JOINT,807 VALENCIA ST ,San Francisco,CA,94110,37.759933000000004,-122.421356,+14158243494,94110
2318,GARCON,1101 VALENCIA ST,San Francisco,CA,94110,37.755291,-122.420898,+14155738803,94110
2323,BLUE FRONT DELI,1430 HAIGHT ST ,San Francisco,CA,94117,37.770146999999994,-122.446044,,94117
2325,THE CITRUS CLUB,1790 HAIGHT ST ,San Francisco,CA,94117,37.769428000000005,-122.451604,+14157519656,94117
2326,IRMA'S PAMPANGA RESTAURANT,2901 16TH ST ,San Francisco,CA,94103,37.765122999999996,-122.417919,+14156266688,94103
2331,JADE CAFE,1688 BRYANT ST ,San Francisco,CA,94103,37.765755,-122.410601,+14158611688,94103
2334,LA PAZ RESTAURANT,1028 POTRERO AVE ,San Francisco,CA,94110,37.755693,-122.40665,+14155508313,94110
2335,VELVET CANTINA,3349 23RD ST ,San Francisco,CA,94110,37.753743,-122.41947900000001,+14152907528,94110
2336,RISTORANTE TI PIACERA,1507 POLK ST ,San Francisco,CA,94109,37.790645,-122.42076499999999,+14157719946,94109
2337,EL TACO LOCO INC.,3274 24TH ST ,San Francisco,CA,94110,37.752308,-122.41788100000001,+14152827018,94110
2343,GRAND MISSION DONUT & BAKERY,2195 MISSION ST ,San Francisco,CA,94110,37.761928999999995,-122.419308,+14156218987,94110
2347,LAS TINAJAS,2338 MISSION ST ,San Francisco,CA,94110,37.759567,-122.41918500000001,+14156959933,94110
2352,SMILE'S  B.B.Q.,2619 MISSION ST,San Francisco,CA,94110,37.755013,-122.41866499999999,+14152851596,94110
2356,TAQUERIA EL FAROLITO,2779 MISSION ST,San Francisco,CA,94110,37.752634,-122.41848600000002,+14158243848,94110
2357,CHINA EXPRESS,2798 MISSION ST,San Francisco,CA,94110,37.752408,-122.418535,+14156420881,94110
2358,TAQUERIA SAN JOSE #1,2830 MISSION ST,San Francisco,CA,94110,37.751687,-122.41845500000001,+14152820203,94110
2359,LA TRAVIATA,2854 MISSION ST,San Francisco,CA,94110,37.751296,-122.41841399999998,+14152820500,94110
2360,LA TAQUERIA,2889 MISSION ST,San Francisco,CA,94110,37.750855,-122.41828600000001,+14152857117,94110
2369,CLOONEY'S,1401 VALENCIA ST ,San Francisco,CA,94110,37.750374,-122.420456,+14158264988,94110
2374,BEAN BAG COFFEE HOUSE,601 DIVISADERO ST ,San Francisco,CA,94117,37.775184,-122.43786399999999,+14155633634,94117
2384,TWO JACKS SEAFOOD,401 HAIGHT ST ,San Francisco,CA,94117,37.772273999999996,-122.428997,+14154316290,94117
2385,CAFE INTERNATIONAL,508 HAIGHT ST ,San Francisco,CA,94117,37.772096999999995,-122.43081399999998,+14155527390,94117
2387,MEMPHIS MINNIE'S BBQ JOINT,576 HAIGHT ST ,San Francisco,CA,94117,37.771978000000004,-122.43165400000001,+14156477427,94117
2397,PLOY #2 THAI CUISINE,1770 HAIGHT ST ,San Francisco,CA,94117,37.769458,-122.45135400000001,+14153879224,94117
2406,THEP-PHANON RESTAURANT,400 WALLER ST ,San Francisco,CA,94117,37.77124,-122.430299,+14154312526,94117
2407,BUTTER,354 11TH ST ,San Francisco,CA,94103,37.771167999999996,-122.413179,+14153879311,94103
2409,MISSION HUNAN RESTAURANT,2960 16TH ST ,San Francisco,CA,94103,37.765142,-122.419026,+14156218288,94103
2418,MANIVANH THAI RESTAURANT,2732 24TH ST ,San Francisco,CA,94110,37.752968,-122.40706200000001,+14152234345,94110
2420,TAQUERIA SAN FRANCISCO,3230 24TH ST ,San Francisco,CA,94110,37.752908000000005,-122.40801299999998,+14155879427,94110
2421,ST FRANCIS FOUNTAIN,2801 24TH ST ,San Francisco,CA,94110,37.752833,-122.408349,+14158264200,94110
2427,TAQUERIA EL FAROLITO #3,2950 24TH ST ,San Francisco,CA,94110,37.752728000000005,-122.41112199999999,+14156410758,94110
2428,LA GALLINITA,2989 24TH ST ,San Francisco,CA,94110,37.752634,-122.411658,+14157582137,94110
2433,PUERTO ALEGRE NO. 2,2950 25TH ST ,San Francisco,CA,94110,37.751208,-122.40916200000001,+14152851783,94110
2437,MANORA'S THAI CUISINE,1600 FOLSOM ST ,San Francisco,CA,94103,37.770748,-122.41513700000002,+14158616224,94103
2447,NEW CASTILLITO INC.,2092 MISSION ST ,San Francisco,CA,94110,37.76356,-122.419582,+14156216971,94110
2453,KENNY'S RESTAURANT,518 SOUTH VAN NESS AVE ,San Francisco,CA,94110,37.764851,-122.417529,+14156218901,94110
2454,SAN JALISCO,901 SOUTH VAN NESS AVE ,San Francisco,CA,94110,37.758634,-122.41686599999998,+14156488383,94110
2455,MUDDY WATERS,521 VALENCIA ST ,San Francisco,CA,94110,37.764484,-122.421815,+14158638006,94110
2469,OKOZE SUSHI,1207 UNION ST ,San Francisco,CA,94109,37.799143,-122.41931699999999,+14155673397,94109
2472,STARBUCKS COFFEE,1501 FILLMORE ST ,San Francisco,CA,94115,37.783505,-122.43278400000001,+14152410256,94115
2483,CAFE UNION,1830 UNION ST ,San Francisco,CA,94123,37.797878000000004,-122.42950400000001,+14156734119,94123
2495,STARBUCK'S COFFEE #525,2222 FILLMORE,San Francisco,CA,94115,37.790157,-122.43403700000002,+14156733171,94115
2497,PLUTO'S,3258 SCOTT ST ,San Francisco,CA,94123,37.799796,-122.441041,+14157758867,94123
2501,POSH BAGEL,266 SUTTER ST ,San Francisco,CA,94108,37.789718,-122.404974,+14159510133,94108
2505,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST ,San Francisco,CA,94121,37.775806,-122.49660800000001,+14153872893,94121
2507,ALEGRIAS,2018 LOMBARD ST ,San Francisco,CA,94123,37.800048,-122.43471399999999,+14159298888,94123
2519,PACIFIC PLAZA CAFE,1340 FRANKLIN ST ,San Francisco,CA,94109,37.786864,-122.42321799999999,+14159288999,94109
2523,VENICE PIZZA AND RESTAURANT,5228 MISSION ST ,San Francisco,CA,94112,37.715315000000004,-122.442007,+14153335500,94112
2535,PEET'S COFFEE & TEA,2197 FILLMORE ST ,San Francisco,CA,94115,37.789787,-122.434067,+14155639930,94115
2538,KATES KITCHEN,471 HAIGHT ST ,San Francisco,CA,94102,37.772163,-122.429927,+14156263984,94102
2542,PETER D'S RESTAURANT,2201 VAN NESS ST ,San Francisco,CA,94109,37.795993,-122.423585,+14157718505,94109
2544,EMPEROR PALACE RESTAURANT,0530 BALBOA ST,San Francisco,CA,94118,37.777253,-122.464359,+14157500170,94118
2548,NOAH'S NEW YORK BAGELS #2120,3519 CALIFORNIA ST ,San Francisco,CA,94118,37.786564,-122.45188700000001,+14153873874,94118
2553,ITS TOPS COFFEE SHOP,1801 MARKET ST ,San Francisco,CA,94103,37.771497,-122.423802,+14154316395,94103
2555,EXTREME PIZZA,1980 UNION ST ,San Francisco,CA,94123,37.797578,-122.43188300000001,+14159298234,94123
2559,HAI'S RESTAURANT,227 HYDE ST,San Francisco,CA,94102,37.782953000000006,-122.41580400000001,+14153458728,94102
2561,ANANDA FUARA,1298 MARKET ST ,San Francisco,CA,94102,37.777824,-122.41596899999999,,94102
2578,STARBUCKS COFFEE,1255 BATTERY ST ,San Francisco,CA,94111,37.802545,-122.40186399999999,+14152410256,94111
2580,CAFE MARS,798 BRANNAN ST ,San Francisco,CA,94103,37.773174,-122.40311000000001,+14157200739,94103
2588,THE CLIFT HOTEL (CAFETERIA),495 GEARY ST LOWER LEVEL,San Francisco,CA,94102,37.786974,-122.41113600000001,+14157754700,94102
2589,DOJIMA-ANN,219 O'FARRELL ST ,San Francisco,CA,94102,37.786363,-122.40835700000001,+14159560838,94102
2592,STARBUCKS COFFEE,201 POWELL ST ,San Francisco,CA,94102,37.786804,-122.40813500000002,+14152410256,94102
2593,BELLA TRATTORIA,3854 GEARY BLVD ,San Francisco,CA,94118,37.781268,-122.460842,+14152210305,94118
2596,LA VIE VIETNAMESE REST,5830 GEARY BLVD ,San Francisco,CA,94121,37.780297999999995,-122.482022,+14156688080,94121
2597,STARBUCKS COFFEE,2018 MARKET ST ,San Francisco,CA,94114,37.768743,-122.427549,+14152410256,94114
2599,HONG KONG RESTAURANT,2728 SAN BRUNO AVE ,San Francisco,CA,94134,37.727159,-122.403452,+14154681818,94134
2601,LAST DROP TAVERN,550 POWELL ST,San Francisco,CA,94108,37.789883,-122.408666,+14159897131,94108
2609,PRIDE OF THE MEDITERRANEAN,1761 FILLMORE ST,San Francisco,CA,94115,37.785718,-122.43326200000001,+14155671150,94115
2610,CAFE LA BOHEME,3318 24TH ST ,San Francisco,CA,94110,37.752284,-122.41892800000001,+14152854122,94110
2615,THAI CHEF 2,4133 18TH ST ,San Francisco,CA,94114,37.760813,-122.43578899999999,+14154599042,94114
2619,KEZAR BAR & RESTAURANT,900 COLE ST ,San Francisco,CA,94117,37.765538,-122.44988700000002,+14156817678,94117
2620,BAMBINO'S RISTORANTE,945 COLE ST ,San Francisco,CA,94117,37.765174,-122.44988400000001,+14157311343,94117
2622,WING HING RESTAURANT,2550 SAN BRUNO AVE ,San Francisco,CA,94134,37.729408,-122.40439099999999,+14154685309,94134
2627,BURGERMEISTER, CHURCH ST ,San Francisco,CA,94114,37.768776,-122.42909499999999,+14154372874,94114
2632,MARTHA & BROS COFFEE CO,745 CORTLAND AVE ,San Francisco,CA,94110,37.738927000000004,-122.41475700000001,+14156487779,94110
2638,SF BAGEL CO. (KATZ BAGELS),3147 16TH ST ,San Francisco,CA,94103,37.764814,-122.42308899999999,+14155529050,94103
2643,THE CREPEVINE,216 CHURCH ST ,San Francisco,CA,94114,37.766903000000006,-122.428954,+14154314646,94114
2646,THE PHOENIX BAR & RESTAURANT,811 VALENCIA ST ,San Francisco,CA,94110,37.759823,-122.421346,,94110
2648,BALOMPIE CAFE,3349 18TH ST ,San Francisco,CA,94110,37.761835999999995,-122.418296,+14156489199,94110
2649,WAN KEE RESTAURANT,2152 MISSION ST ,San Francisco,CA,94110,37.762527,-122.419475,+14158614138,94110
2659,HUNAN CHEF,525 CORTLAND AVE ,San Francisco,CA,94110,37.739048,-122.41601899999999,+14156483636,94110
2664,ALICE'S RESTAURANT,1599 SANCHEZ ST,San Francisco,CA,94131,37.743602,-122.428803,+14152828999,94131
2667,ARIAKE,5041 GEARY BLVD ,San Francisco,CA,94118,37.780522999999995,-122.47358,+14152216210,94118
2676,FIREFLY,4288 24TH ST ,San Francisco,CA,94114,37.751068,-122.43824199999999,+14158217652,94114
2684,ERIC'S RESTAURANT,1500 CHURCH ST ,San Francisco,CA,94131,37.746759000000004,-122.42699499999999,+14152820919,94131
2689,THE BLUE PLATE,3218 MISSION ST ,San Francisco,CA,94110,37.745158,-122.420217,+14152826777,94110
2690,LOS PANCHOS,3206 MISSION ST ,San Francisco,CA,94110,37.745515999999995,-122.420004,+14152851033,94110
2692,TYGER'S,2798 DIAMOND ST ,San Francisco,CA,94131,37.734579,-122.4339,+14152394064,94131
2697,HOWARD'S CAFE,1309 09TH AVE ,San Francisco,CA,94122,37.758941,-122.48591,+14153346478,94122
2709,MELS DRIVE IN,2165 LOMBARD ST ,San Francisco,CA,94123,37.799684,-122.437106,+14159216461,94123
2716,RED A BAKERY,634 CLEMENT ST ,San Francisco,CA,94118,37.782888,-122.466101,+14155663888,94118
2717,GOURMET DIM SUM & CAFE,651 CLEMENT ST ,San Francisco,CA,94118,37.782823,-122.46635900000001,+14153878988,94118
2721,RED JADE RESTAURANT,245 CHURCH ST.,San Francisco,CA,94114,37.766814000000004,-122.428846,+14156213020,94114
2724,HUNAN EMPIRE,2001 UNION ST #107,San Francisco,CA,94123,37.797443,-122.43253700000001,+14157754735,94123
2725,BOBOQUIVARI'S,1450 LOMBARD ST ,San Francisco,CA,94123,37.801218,-122.42553500000001,+14154418880,94123
2731,MAIN KITCHEN-MISSION GRILLE,55 04TH ST ,San Francisco,CA,94103,37.784964,-122.404752,+14158961600,94103
2733,NEW MANGIA TUTTI RISTORANTE,635 CLAY ST ,San Francisco,CA,94111,37.794563000000004,-122.40376599999999,+14157882088,94111
2737,CAFFE' ROMA,885 BRYANT ST ,San Francisco,CA,94103,37.774677000000004,-122.404222,+14152967662,94103
2739,ROSE'S CAFE,2298 UNION ST ,San Francisco,CA,94123,37.796927000000004,-122.43697399999999,+14159565596,94123
2743,NOAH'S NEW YORK BAGELS #2147,2300 16 TH ST ,San Francisco,CA,94103,37.765708000000004,-122.409002,+14158612802,94103
2749,TAQUERIA CANCUN,3211 MISSION ST ,San Francisco,CA,94110,37.745433,-122.419945,+14155501414,94110
2750,HAMANO SUSHI,1332 CASTRO ST,San Francisco,CA,94114,37.750778000000004,-122.43406499999999,+14158260825,94114
2755,SOCIALE,3665 SACRAMENTO ST ,San Francisco,CA,94118,37.787364000000004,-122.45298999999999,+14159230309,94118
2756,STARBUCKS COFFEE,3595 CALIFORNIA ST ,San Francisco,CA,94118,37.786404,-122.453207,+14153872249,94118
2758,OSTERIA,3277 SACRAMENTO ST ,San Francisco,CA,94115,37.788183000000004,-122.446757,+14157715030,94115
2759,CASA MEXICANA,180 CHURCH  ,San Francisco,CA,94114,37.768127,-122.429024,+14158072771,94114
2764,AL-HAMRA,3083 16TH ST ,San Francisco,CA,94103,37.764913,-122.42134899999999,+14156213935,94103
2766,TAQUERIA GUADALAJARA,4798 MISSION  ,San Francisco,CA,94112,37.721191,-122.43755,+14155522785,94112
2767,CREATIONS DESERT HOUSE,5217 GEARY BLVD ,San Francisco,CA,94118,37.780433,-122.47541899999999,+14158128922,94118
2768,STARBUCKS COFFEE,442 GEARY ST ,San Francisco,CA,94102,37.787131,-122.41058500000001,+14159229086,94102
2777,STARBUCKS COFFEE,052 CALIFORNIA ST,San Francisco,CA,94111,37.793632,-122.397023,+14153988630,94111
2778,LEE'S DELI,303 02ND ST ,San Francisco,CA,94107,37.784954,-122.395922,+14152847303,94107
2785,G & L RESTAURANT,198 LELAND AVE ,San Francisco,CA,94134,37.712517,-122.407152,+14152396283,94134
2788,SUSHI HUNTER,1701 POWELL ST ,San Francisco,CA,94133,37.800424,-122.410894,,94133
2797,MELS DRIVE-IN,1050 VAN NESS AVE ,San Francisco,CA,94109,37.785358,-122.421357,+14152926357,94109
2798,MONGKOK DIM SUM & RESTAURANT,2438 NORIEGA  ST,San Francisco,CA,94122,37.753678,-122.489972,+14156817328,94122
2799,STARBUCKS COFFEE,780 MARKET ST ,San Francisco,CA,94102,37.786124,-122.40541999999999,+14152410256,94102
2805,STARBUCKS COFFEE,390 STOCKTON ST,San Francisco,CA,94108,37.789266999999995,-122.40687700000001,+14152410256,94108
2807,GRANDEHO'S KAMEKYO II,2721 HYDE ST ,San Francisco,CA,94109,37.806153,-122.420474,,94109
2808,NEW EMMY'S RESTAURANT,1923 OCEAN AVE ,San Francisco,CA,94127,37.725404,-122.462776,+14157228615,94127
2809,THE RESIDENCE,718 14TH ST ,San Francisco,CA,94114,37.767718,-122.429422,,94114
2810,STARBUCKS COFFEE,222 MASON ST ,San Francisco,CA,94102,37.785647999999995,-122.409497,+14152410254,94102
2818,STARBUCKS COFFEE,36 02ND ST ,San Francisco,CA,94105,37.788727,-122.400798,+14152410256,94105
2823,GRAND HYATT - BISTRO-EMPLOYEE CAFETERIA,345 STOCKTON ST FLR 2B,San Francisco,CA,94108,37.788944,-122.406884,+14153981234,94108
2826,PENA PACHAMAMA,1630 POWELL ST ,San Francisco,CA,94133,37.799718,-122.410677,+14156460018,94133
2829,EAGLE PIZZA,1712 TARAVAL ST ,San Francisco,CA,94116,37.742688,-122.484541,+14155663113,94116
2836,HARD ROCK CAFE,PIER 39  BUILDING Q1,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,,94133
2837,KITARO JAPANESE RESTAURANT,5723 GEARY BLVD ,San Francisco,CA,94121,37.780193,-122.48088,+14153862777,94121
2840,THE OLYMPIC CLUB AT LAKESIDE,599 SKYLINE BLVD ,San Francisco,CA,94132,37.708887,-122.49793400000001,+14154044300,94132
2841,"THE OLYMPIC CLUB AT LAKESIDE, UPPER",599 SKYLINE BLVD ,San Francisco,CA,94132,37.708887,-122.49793400000001,+14154044321,94132
2842,SEASONS RESTAURANT,757 MARKET ST 5/FL,San Francisco,CA,94103,37.786476,-122.404852,+14156333000,94103
2843,SAN RAKU RESTAURANT,704 SUTTER ST ,San Francisco,CA,94109,37.788798,-122.41216399999999,+14157710803,94109
2849,KELLS,530 JACKSON ST ,San Francisco,CA,94133,37.796378000000004,-122.40402399999999,+14159551916,94133
2854,SANRAKU,101 04TH ST 1/F,San Francisco,CA,94103,37.784548,-122.40418999999999,+14157710892,94103
2858,KOKKARI,200 JACKSON ST ,San Francisco,CA,94111,37.796918,-122.399864,+14159810983,94111
2861,AT&T - MAIN KITCHEN/SUITE LEVEL [145084],24 WILLIE MAYS PLAZA 4.10.03  ,San Francisco,CA,94107,37.778382,-122.39115100000001,+14159721500,94107
2862,JASPER'S CORNER TAP & KITCHEN,401 TAYLOR ST ,San Francisco,CA,94102,37.786042,-122.41139199999999,+14157757979,94102
2863,HAYSTACK PIZZA RESTAURANT,3881 24TH ST ,San Francisco,CA,94114,37.751573,-122.429189,+14156471929,94114
2866,ELIZA'S RESTAURANT,2877 CALIFORNIA ST ,San Francisco,CA,94115,37.787884000000005,-122.441657,+14156489999,94115
2869,HOLIDAY INN EXPRESSHOTEL - PANTRY KITCHEN,550 NORTH POINT ST ,San Francisco,CA,94133,37.806288,-122.41624399999999,+14154094600,94133
2870,FOUNTAIN CAFE,"50 POST ST, SUITE B62",San Francisco,CA,94104,37.789064,-122.40286100000002,+14156012605,94104
